zip,city,state,type
02543,Woods Hole,MA,STANDARD
02552,Menemsha,MA,PO BOX
02553,Monument Beach,MA,PO BOX
02554,Nantucket,MA,STANDARD
02556,North Falmouth,MA,STANDARD
02557,Oak Bluffs,MA,PO BOX
02558,Onset,MA,PO BOX
02559,Pocasset,MA,STANDARD
02561,Sagamore,MA,PO BOX
02562,Sagamore Beach,MA,STANDARD
02563,Sandwich,MA,STANDARD
02564,Siasconset,MA,PO BOX
02565,Silver Beach,MA,PO BOX
02568,Vineyard Haven,MA,STANDARD
02571,Wareham,MA,STANDARD
02573,West Chop,MA,PO BOX
02574,West Falmouth,MA,PO BOX
02575,West Tisbury,MA,PO BOX
02576,West Wareham,MA,STANDARD
02584,Nantucket,MA,PO BOX
02601,Hyannis,MA,STANDARD
02630,Barnstable,MA,STANDARD
02631,Brewster,MA,STANDARD
02632,Centerville,MA,STANDARD
02633,Chatham,MA,STANDARD
02634,Centerville,MA,PO BOX
02635,Cotuit,MA,STANDARD
02636,Centerville,MA,STANDARD
02637,Cummaquid,MA,PO BOX
02638,Dennis,MA,STANDARD
02639,Dennis Port,MA,STANDARD
02641,East Dennis,MA,PO BOX
02642,Eastham,MA,STANDARD
02643,East Orleans,MA,PO BOX
02644,Forestdale,MA,STANDARD
02645,Harwich,MA,STANDARD
02646,Harwich Port,MA,STANDARD
02647,Hyannis Port,MA,PO BOX
02648,Marstons Mills,MA,STANDARD
02649,Mashpee,MA,STANDARD
02650,North Chatham,MA,STANDARD
02651,North Eastham,MA,PO BOX
02652,North Truro,MA,PO BOX
02653,Orleans,MA,STANDARD
02655,Osterville,MA,STANDARD
02657,Provincetown,MA,STANDARD
02659,South Chatham,MA,STANDARD
02660,South Dennis,MA,STANDARD
02661,South Harwich,MA,PO BOX
02662,South Orleans,MA,PO BOX
02663,South Wellfleet,MA,PO BOX
02664,South Yarmouth,MA,STANDARD
02666,Truro,MA,PO BOX
02667,Wellfleet,MA,STANDARD
02668,West Barnstable,MA,STANDARD
02669,West Chatham,MA,PO BOX
02670,West Dennis,MA,STANDARD
02671,West Harwich,MA,STANDARD
02672,West Hyannisport,MA,PO BOX
02673,West Yarmouth,MA,STANDARD
02675,Yarmouth Port,MA,STANDARD
02702,Assonet,MA,STANDARD
02703,Attleboro,MA,STANDARD
02712,Chartley,MA,PO BOX
02713,Cuttyhunk,MA,PO BOX
02714,Dartmouth,MA,PO BOX
02715,Dighton,MA,STANDARD
02717,East Freetown,MA,STANDARD
02718,East Taunton,MA,STANDARD
02719,Fairhaven,MA,STANDARD
02720,Fall River,MA,STANDARD
02721,Fall River,MA,STANDARD
02722,Fall River,MA,PO BOX
02723,Fall River,MA,STANDARD
02724,Fall River,MA,STANDARD
02725,Somerset,MA,STANDARD
02726,Somerset,MA,STANDARD
02738,Marion,MA,STANDARD
02739,Mattapoisett,MA,STANDARD
02740,New Bedford,MA,STANDARD
02741,New Bedford,MA,PO BOX
02742,New Bedford,MA,PO BOX
02743,Acushnet,MA,STANDARD
02744,New Bedford,MA,STANDARD
02745,New Bedford,MA,STANDARD
02746,New Bedford,MA,STANDARD
02747,North Dartmouth,MA,STANDARD
02748,South Dartmouth,MA,STANDARD
02760,North Attleboro,MA,STANDARD
02761,North Attleboro,MA,PO BOX
02762,Plainville,MA,STANDARD
02763,Attleboro Falls,MA,STANDARD
02764,North Dighton,MA,STANDARD
02766,Norton,MA,STANDARD
02767,Raynham,MA,STANDARD
02768,Raynham Center,MA,PO BOX
02769,Rehoboth,MA,STANDARD
02770,Rochester,MA,STANDARD
02771,Seekonk,MA,STANDARD
02777,Swansea,MA,STANDARD
02779,Berkley,MA,STANDARD
02780,Taunton,MA,STANDARD
02783,Taunton,MA,UNIQUE
02790,Westport,MA,STANDARD
02791,Westport Point,MA,PO BOX
02801,Adamsville,RI,PO BOX
02802,Albion,RI,PO BOX
02804,Ashaway,RI,STANDARD
02806,Barrington,RI,STANDARD
02807,Block Island,RI,PO BOX
02808,Bradford,RI,STANDARD
02809,Bristol,RI,STANDARD
02812,Carolina,RI,STANDARD
02813,Charlestown,RI,STANDARD
02814,Chepachet,RI,STANDARD
02815,Clayville,RI,STANDARD
02816,Coventry,RI,STANDARD
02817,West Greenwich,RI,STANDARD
02818,East Greenwich,RI,STANDARD
02822,Exeter,RI,STANDARD
02823,Fiskeville,RI,PO BOX
02824,Forestdale,RI,PO BOX
02825,Foster,RI,STANDARD
02826,Glendale,RI,PO BOX
02827,Greene,RI,STANDARD
02828,Greenville,RI,STANDARD
02829,Harmony,RI,PO BOX
02830,Harrisville,RI,STANDARD
02831,Hope,RI,STANDARD
02832,Hope Valley,RI,STANDARD
02833,Hopkinton,RI,STANDARD
02835,Jamestown,RI,STANDARD
02836,Kenyon,RI,STANDARD
02837,Little Compton,RI,STANDARD
02838,Manville,RI,STANDARD
02839,Mapleville,RI,STANDARD
02840,Newport,RI,STANDARD
02841,Newport,RI,STANDARD
02842,Middletown,RI,STANDARD
02852,North Kingstown,RI,STANDARD
02854,North Kingstown,RI,STANDARD
02857,North Scituate,RI,STANDARD
02858,Oakland,RI,STANDARD
02859,Pascoag,RI,STANDARD
02860,Pawtucket,RI,STANDARD
02861,Pawtucket,RI,STANDARD
02862,Pawtucket,RI,PO BOX
02863,Central Falls,RI,STANDARD
02864,Cumberland,RI,STANDARD
02865,Lincoln,RI,STANDARD
02871,Portsmouth,RI,STANDARD
02872,Prudence Island,RI,PO BOX
02873,Rockville,RI,PO BOX
02874,Saunderstown,RI,STANDARD
02875,Shannock,RI,STANDARD
02876,Slatersville,RI,STANDARD
02877,Slocum,RI,STANDARD
02878,Tiverton,RI,STANDARD
02879,Wakefield,RI,STANDARD
02880,Wakefield,RI,PO BOX
02881,Kingston,RI,STANDARD
02882,Narragansett,RI,STANDARD
02883,Peace Dale,RI,PO BOX
02885,Warren,RI,STANDARD
02886,Warwick,RI,STANDARD
02887,Warwick,RI,PO BOX
02888,Warwick,RI,STANDARD
02889,Warwick,RI,STANDARD
02891,Westerly,RI,STANDARD
02892,West Kingston,RI,STANDARD
02893,West Warwick,RI,STANDARD
02894,Wood River Junction,RI,STANDARD
02895,Woonsocket,RI,STANDARD
02896,North Smithfield,RI,STANDARD
02898,Wyoming,RI,STANDARD
02901,Providence,RI,PO BOX
02902,Providence,RI,UNIQUE
02903,Providence,RI,STANDARD
02904,Providence,RI,STANDARD
02905,Providence,RI,STANDARD
02906,Providence,RI,STANDARD
02907,Providence,RI,STANDARD
02908,Providence,RI,STANDARD
02909,Providence,RI,STANDARD
02910,Cranston,RI,STANDARD
02911,North Providence,RI,STANDARD
02912,Providence,RI,UNIQUE
02914,East Providence,RI,STANDARD
02915,Riverside,RI,STANDARD
02916,Rumford,RI,STANDARD
02917,Smithfield,RI,STANDARD
02918,Providence,RI,UNIQUE
02919,Johnston,RI,STANDARD
02920,Cranston,RI,STANDARD
02921,Cranston,RI,STANDARD
02940,Providence,RI,PO BOX
03031,Amherst,NH,STANDARD
03032,Auburn,NH,STANDARD
03033,Brookline,NH,STANDARD
03034,Candia,NH,STANDARD
03036,Chester,NH,STANDARD
03037,Deerfield,NH,STANDARD
03038,Derry,NH,STANDARD
03040,East Candia,NH,PO BOX
03041,East Derry,NH,PO BOX
03042,Epping,NH,STANDARD
03043,Francestown,NH,STANDARD
03044,Fremont,NH,STANDARD
03045,Goffstown,NH,STANDARD
03046,Dunbarton,NH,STANDARD
03047,Greenfield,NH,STANDARD
03048,Greenville,NH,STANDARD
03049,Hollis,NH,STANDARD
03051,Hudson,NH,STANDARD
03052,Litchfield,NH,STANDARD
03053,Londonderry,NH,STANDARD
03054,Merrimack,NH,STANDARD
03055,Milford,NH,STANDARD
03057,Mont Vernon,NH,STANDARD
03060,Nashua,NH,STANDARD
03061,Nashua,NH,PO BOX
03062,Nashua,NH,STANDARD
03063,Nashua,NH,STANDARD
03064,Nashua,NH,STANDARD
03070,New Boston,NH,STANDARD
03071,New Ipswich,NH,STANDARD
03073,North Salem,NH,PO BOX
03076,Pelham,NH,STANDARD
03077,Raymond,NH,STANDARD
03079,Salem,NH,STANDARD
03082,Lyndeborough,NH,STANDARD
03084,Temple,NH,STANDARD
03086,Wilton,NH,STANDARD
03087,Windham,NH,STANDARD
03101,Manchester,NH,STANDARD
03102,Manchester,NH,STANDARD
03103,Manchester,NH,STANDARD
03104,Manchester,NH,STANDARD
03105,Manchester,NH,PO BOX
03106,Hooksett,NH,STANDARD
03107,Manchester,NH,UNIQUE
03108,Manchester,NH,PO BOX
03109,Manchester,NH,STANDARD
03110,Bedford,NH,STANDARD
03111,Manchester,NH,UNIQUE
03215,Waterville Valley,NH,PO BOX
03216,Andover,NH,STANDARD
03217,Ashland,NH,STANDARD
03218,Barnstead,NH,STANDARD
03220,Belmont,NH,STANDARD
03221,Bradford,NH,STANDARD
03222,Bristol,NH,STANDARD
03223,Campton,NH,STANDARD
03224,Canterbury,NH,STANDARD
03225,Center Barnstead,NH,STANDARD
03226,Center Harbor,NH,STANDARD
03227,Center Sandwich,NH,STANDARD
03229,Contoocook,NH,STANDARD
03230,Danbury,NH,STANDARD
03231,East Andover,NH,PO BOX
03233,Elkins,NH,STANDARD
03234,Epsom,NH,STANDARD
03235,Franklin,NH,STANDARD
03237,Gilmanton,NH,STANDARD
03238,Glencliff,NH,PO BOX
03240,Grafton,NH,STANDARD
03241,Hebron,NH,STANDARD
03242,Henniker,NH,STANDARD
03243,Hill,NH,STANDARD
03244,Hillsborough,NH,STANDARD
03245,Holderness,NH,STANDARD
03246,Laconia,NH,STANDARD
03247,Laconia,NH,PO BOX
03249,Gilford,NH,STANDARD
03251,Lincoln,NH,STANDARD
03252,Lochmere,NH,PO BOX
03253,Meredith,NH,STANDARD
03254,Moultonborough,NH,STANDARD
03255,Newbury,NH,STANDARD
03256,New Hampton,NH,STANDARD
03257,New London,NH,STANDARD
03258,Chichester,NH,STANDARD
03259,North Sandwich,NH,STANDARD
03260,North Sutton,NH,PO BOX
03261,Northwood,NH,STANDARD
03262,North Woodstock,NH,STANDARD
03263,Pittsfield,NH,STANDARD
03264,Plymouth,NH,STANDARD
03266,Rumney,NH,STANDARD
03268,Salisbury,NH,STANDARD
03269,Sanbornton,NH,STANDARD
03272,South Newbury,NH,PO BOX
03273,South Sutton,NH,PO BOX
03274,Stinson Lake,NH,PO BOX
03275,Suncook,NH,STANDARD
03276,Tilton,NH,STANDARD
03278,Warner,NH,STANDARD
03279,Warren,NH,STANDARD
03280,Washington,NH,STANDARD
03281,Weare,NH,STANDARD
03282,Wentworth,NH,STANDARD
03284,Springfield,NH,STANDARD
03285,Thornton,NH,STANDARD
03287,Wilmot,NH,STANDARD
03289,Winnisquam,NH,PO BOX
03290,Nottingham,NH,STANDARD
03291,West Nottingham,NH,STANDARD
03293,Woodstock,NH,PO BOX
03298,Tilton,NH,UNIQUE
03299,Tilton,NH,UNIQUE
03301,Concord,NH,STANDARD
03302,Concord,NH,PO BOX
03303,Concord,NH,STANDARD
03304,Bow,NH,STANDARD
03305,Concord,NH,UNIQUE
03307,Loudon,NH,STANDARD
03431,Keene,NH,STANDARD
03435,Keene,NH,UNIQUE
03440,Antrim,NH,STANDARD
03441,Ashuelot,NH,STANDARD
03442,Bennington,NH,STANDARD
03443,Chesterfield,NH,STANDARD
03444,Dublin,NH,STANDARD
03445,Sullivan,NH,STANDARD
03446,Swanzey,NH,STANDARD
03447,Fitzwilliam,NH,STANDARD
03448,Gilsum,NH,STANDARD
03449,Hancock,NH,STANDARD
03450,Harrisville,NH,STANDARD
03451,Hinsdale,NH,STANDARD
03452,Jaffrey,NH,STANDARD
03455,Marlborough,NH,STANDARD
03456,Marlow,NH,STANDARD
03457,Nelson,NH,STANDARD
03458,Peterborough,NH,STANDARD
03461,Rindge,NH,STANDARD
03462,Spofford,NH,STANDARD
03464,Stoddard,NH,STANDARD
03465,Troy,NH,STANDARD
03466,West Chesterfield,NH,STANDARD
03467,Westmoreland,NH,STANDARD
03468,West Peterborough,NH,PO BOX
03469,West Swanzey,NH,PO BOX
03470,Winchester,NH,STANDARD
03561,Littleton,NH,STANDARD
03570,Berlin,NH,STANDARD
03574,Bethlehem,NH,STANDARD
03575,Bretton Woods,NH,PO BOX
03576,Colebrook,NH,STANDARD
03579,Errol,NH,STANDARD
03580,Franconia,NH,STANDARD
03581,Gorham,NH,STANDARD
03582,Groveton,NH,STANDARD
03583,Jefferson,NH,STANDARD
03584,Lancaster,NH,STANDARD
03585,Lisbon,NH,STANDARD
03586,Sugar Hill,NH,STANDARD
03588,Milan,NH,STANDARD
03589,Mount Washington,NH,PO BOX
03590,North Stratford,NH,STANDARD
03592,Pittsburg,NH,STANDARD
03593,Randolph,NH,STANDARD
03595,Twin Mountain,NH,PO BOX
03597,West Stewartstown,NH,PO BOX
03598,Whitefield,NH,STANDARD
03601,Acworth,NH,STANDARD
03602,Alstead,NH,STANDARD
03603,Charlestown,NH,STANDARD
03604,Drewsville,NH,PO BOX
03605,Lempster,NH,STANDARD
03607,South Acworth,NH,STANDARD
03608,Walpole,NH,STANDARD
03609,North Walpole,NH,STANDARD
03740,Bath,NH,STANDARD
03741,Canaan,NH,STANDARD
03743,Claremont,NH,STANDARD
03745,Cornish,NH,STANDARD
03746,Cornish Flat,NH,PO BOX
03748,Enfield,NH,STANDARD
03749,Enfield Center,NH,PO BOX
03750,Etna,NH,STANDARD
03751,Georges Mills,NH,PO BOX
03752,Goshen,NH,STANDARD
03753,Grantham,NH,STANDARD
03754,Guild,NH,PO BOX
03755,Hanover,NH,STANDARD
03756,Lebanon,NH,STANDARD
03765,Haverhill,NH,STANDARD
03766,Lebanon,NH,STANDARD
03768,Lyme,NH,STANDARD
03769,Lyme Center,NH,PO BOX
03770,Meriden,NH,STANDARD
03771,Monroe,NH,STANDARD
03773,Newport,NH,STANDARD
03774,North Haverhill,NH,STANDARD
03777,Orford,NH,STANDARD
03779,Piermont,NH,STANDARD
03780,Pike,NH,STANDARD
03781,Plainfield,NH,STANDARD
03782,Sunapee,NH,STANDARD
03784,West Lebanon,NH,STANDARD
03785,Woodsville,NH,STANDARD
03801,Portsmouth,NH,STANDARD
03802,Portsmouth,NH,PO BOX
03803,Portsmouth,NH,UNIQUE
03804,Portsmouth,NH,PO BOX
03805,Newington,NH,STANDARD
03809,Alton,NH,STANDARD
03810,Alton Bay,NH,STANDARD
03811,Atkinson,NH,STANDARD
03812,Bartlett,NH,STANDARD
03813,Center Conway,NH,STANDARD
03814,Center Ossipee,NH,STANDARD
03815,Center Strafford,NH,PO BOX
03816,Center Tuftonboro,NH,STANDARD
03817,Chocorua,NH,STANDARD
03818,Conway,NH,STANDARD
03819,Danville,NH,STANDARD
03820,Dover,NH,STANDARD
03821,Dover,NH,PO BOX
03822,Dover,NH,UNIQUE
03823,Madbury,NH,STANDARD
03824,Durham,NH,STANDARD
03825,Barrington,NH,STANDARD
03826,East Hampstead,NH,STANDARD
03827,East Kingston,NH,STANDARD
03830,East Wakefield,NH,STANDARD
03832,Eaton Center,NH,PO BOX
03833,Exeter,NH,STANDARD
03835,Farmington,NH,STANDARD
03836,Freedom,NH,STANDARD
03837,Gilmanton Iron Works,NH,STANDARD
03838,Glen,NH,STANDARD
03839,Rochester,NH,STANDARD
03840,Greenland,NH,STANDARD
03841,Hampstead,NH,STANDARD
03842,Hampton,NH,STANDARD
03843,Hampton,NH,PO BOX
03844,Hampton Falls,NH,STANDARD
03845,Intervale,NH,STANDARD
03846,Jackson,NH,STANDARD
03847,Kearsarge,NH,PO BOX
03848,Kingston,NH,STANDARD
03849,Madison,NH,STANDARD
03850,Melvin Village,NH,PO BOX
03851,Milton,NH,STANDARD
03852,Milton Mills,NH,STANDARD
03853,Mirror Lake,NH,STANDARD
03854,New Castle,NH,PO BOX
03855,New Durham,NH,STANDARD
03856,Newfields,NH,STANDARD
03857,Newmarket,NH,STANDARD
03858,Newton,NH,STANDARD
03859,Newton Junction,NH,PO BOX
03860,North Conway,NH,STANDARD
03861,Lee,NH,STANDARD
03862,North Hampton,NH,STANDARD
03864,Ossipee,NH,STANDARD
03865,Plaistow,NH,STANDARD
03866,Rochester,NH,PO BOX
03867,Rochester,NH,STANDARD
03868,Rochester,NH,STANDARD
03869,Rollinsford,NH,STANDARD
03870,Rye,NH,STANDARD
03871,Rye Beach,NH,PO BOX
03872,Sanbornville,NH,STANDARD
03873,Sandown,NH,STANDARD
03874,Seabrook,NH,STANDARD
03875,Silver Lake,NH,STANDARD
03878,Somersworth,NH,STANDARD
03882,Effingham,NH,STANDARD
03883,South Tamworth,NH,STANDARD
03884,Strafford,NH,STANDARD
03885,Stratham,NH,STANDARD
03886,Tamworth,NH,STANDARD
03887,Union,NH,STANDARD
03890,West Ossipee,NH,STANDARD
03894,Wolfeboro,NH,STANDARD
03896,Wolfeboro Falls,NH,PO BOX
03897,Wonalancet,NH,STANDARD
03901,Berwick,ME,STANDARD
03902,Cape Neddick,ME,STANDARD
03903,Eliot,ME,STANDARD
03904,Kittery,ME,STANDARD
03905,Kittery Point,ME,STANDARD
03906,North Berwick,ME,STANDARD
03907,Ogunquit,ME,STANDARD
03908,South Berwick,ME,STANDARD
03909,York,ME,STANDARD
03910,York Beach,ME,PO BOX
03911,York Harbor,ME,PO BOX
04001,Acton,ME,STANDARD
04002,Alfred,ME,STANDARD
04003,Bailey Island,ME,STANDARD
04004,Bar Mills,ME,PO BOX
04005,Biddeford,ME,STANDARD
04006,Biddeford Pool,ME,PO BOX
04007,Biddeford,ME,PO BOX
04008,Bowdoinham,ME,STANDARD
04009,Bridgton,ME,STANDARD
04010,Brownfield,ME,STANDARD
04011,Brunswick,ME,STANDARD
04013,Bustins Island,ME,STANDARD
04014,Cape Porpoise,ME,PO BOX
04015,Casco,ME,STANDARD
04016,Center Lovell,ME,PO BOX
04017,Chebeague Island,ME,STANDARD
04019,Cliff Island,ME,PO BOX
04020,Cornish,ME,STANDARD
04021,Cumberland Center,ME,STANDARD
04022,Denmark,ME,STANDARD
04024,East Baldwin,ME,STANDARD
04027,Lebanon,ME,STANDARD
04028,East Parsonsfield,ME,PO BOX
04029,Sebago,ME,STANDARD
04030,East Waterboro,ME,STANDARD
04032,Freeport,ME,STANDARD
04033,Freeport,ME,UNIQUE
04034,Freeport,ME,UNIQUE
04037,Fryeburg,ME,STANDARD
04038,Gorham,ME,STANDARD
04039,Gray,ME,STANDARD
04040,Harrison,ME,STANDARD
04041,Hiram,ME,STANDARD
04042,Hollis Center,ME,STANDARD
04043,Kennebunk,ME,STANDARD
04046,Kennebunkport,ME,STANDARD
04047,Parsonsfield,ME,STANDARD
04048,Limerick,ME,STANDARD
04049,Limington,ME,STANDARD
04050,Long Island,ME,STANDARD
04051,Lovell,ME,STANDARD
04054,Moody,ME,PO BOX
04055,Naples,ME,STANDARD
04056,Newfield,ME,PO BOX
04057,North Bridgton,ME,PO BOX
04061,North Waterboro,ME,STANDARD
04062,Windham,ME,STANDARD
04063,Ocean Park,ME,PO BOX
04064,Old Orchard Beach,ME,STANDARD
04066,Orrs Island,ME,STANDARD
04068,Porter,ME,STANDARD
04069,Pownal,ME,STANDARD
04070,Scarborough,ME,PO BOX
04071,Raymond,ME,STANDARD
04072,Saco,ME,STANDARD
04073,Sanford,ME,STANDARD
04074,Scarborough,ME,STANDARD
04075,Sebago Lake,ME,STANDARD
04076,Shapleigh,ME,STANDARD
04077,South Casco,ME,PO BOX
04078,South Freeport,ME,PO BOX
04079,Harpswell,ME,STANDARD
04082,South Windham,ME,PO BOX
04083,Springvale,ME,STANDARD
04084,Standish,ME,STANDARD
04085,Steep Falls,ME,STANDARD
04086,Topsham,ME,STANDARD
04087,Waterboro,ME,STANDARD
04088,Waterford,ME,STANDARD
04090,Wells,ME,STANDARD
04091,West Baldwin,ME,STANDARD
04092,Westbrook,ME,STANDARD
04093,Buxton,ME,STANDARD
04094,West Kennebunk,ME,PO BOX
04095,West Newfield,ME,STANDARD
04096,Yarmouth,ME,STANDARD
04097,North Yarmouth,ME,STANDARD
04098,Westbrook,ME,PO BOX
04101,Portland,ME,STANDARD
04102,Portland,ME,STANDARD
04103,Portland,ME,STANDARD
04104,Portland,ME,PO BOX
04105,Falmouth,ME,STANDARD
04106,South Portland,ME,STANDARD
04107,Cape Elizabeth,ME,STANDARD
04108,Peaks Island,ME,STANDARD
04109,Portland,ME,STANDARD
04110,Cumberland Foreside,ME,STANDARD
04112,Portland,ME,PO BOX
04116,South Portland,ME,PO BOX
04122,Portland,ME,UNIQUE
04123,Portland,ME,UNIQUE
04124,Portland,ME,UNIQUE
04210,Auburn,ME,STANDARD
04211,Auburn,ME,PO BOX
04212,Auburn,ME,PO BOX
04216,Andover,ME,STANDARD
04217,Bethel,ME,STANDARD
04219,Bryant Pond,ME,STANDARD
04220,Buckfield,ME,STANDARD
04221,Canton,ME,STANDARD
04222,Durham,ME,STANDARD
04223,Danville,ME,PO BOX
04224,Dixfield,ME,STANDARD
04225,Dryden,ME,PO BOX
04226,East Andover,ME,STANDARD
04227,East Dixfield,ME,PO BOX
04228,East Livermore,ME,PO BOX
04230,East Poland,ME,PO BOX
04231,Stoneham,ME,STANDARD
04234,East Wilton,ME,PO BOX
04236,Greene,ME,STANDARD
04237,Hanover,ME,STANDARD
04238,Hebron,ME,STANDARD
04239,Jay,ME,STANDARD
04240,Lewiston,ME,STANDARD
04241,Lewiston,ME,PO BOX
04243,Lewiston,ME,PO BOX
04250,Lisbon,ME,STANDARD
04252,Lisbon Falls,ME,STANDARD
04253,Livermore,ME,STANDARD
04254,Livermore Falls,ME,STANDARD
04255,Greenwood,ME,STANDARD
04256,Mechanic Falls,ME,STANDARD
04257,Mexico,ME,STANDARD
04258,Minot,ME,STANDARD
04259,Monmouth,ME,STANDARD
04260,New Gloucester,ME,STANDARD
04261,Newry,ME,STANDARD
04262,North Jay,ME,PO BOX
04263,Leeds,ME,STANDARD
04265,North Monmouth,ME,STANDARD
04266,North Turner,ME,PO BOX
04267,North Waterford,ME,PO BOX
04268,Norway,ME,STANDARD
04270,Oxford,ME,STANDARD
04271,Paris,ME,PO BOX
04274,Poland,ME,STANDARD
04275,Roxbury,ME,STANDARD
04276,Rumford,ME,STANDARD
04280,Sabattus,ME,STANDARD
04281,South Paris,ME,STANDARD
04282,Turner,ME,STANDARD
04284,Wayne,ME,STANDARD
04285,Weld,ME,STANDARD
04286,West Bethel,ME,PO BOX
04287,Bowdoin,ME,STANDARD
04288,West Minot,ME,PO BOX
04289,West Paris,ME,STANDARD
04290,Peru,ME,STANDARD
04291,West Poland,ME,PO BOX
04292,Sumner,ME,STANDARD
04294,Wilton,ME,STANDARD
04330,Augusta,ME,STANDARD
04332,Augusta,ME,PO BOX
04333,Augusta,ME,UNIQUE
04336,Augusta,ME,UNIQUE
04338,Augusta,ME,PO BOX
04341,Coopers Mills,ME,PO BOX
04342,Dresden,ME,STANDARD
04343,East Winthrop,ME,PO BOX
04344,Farmingdale,ME,STANDARD
04345,Gardiner,ME,STANDARD
04346,Randolph,ME,STANDARD
04347,Hallowell,ME,STANDARD
04348,Jefferson,ME,STANDARD
04349,Kents Hill,ME,STANDARD
04350,Litchfield,ME,STANDARD
04351,Manchester,ME,STANDARD
04352,Mount Vernon,ME,STANDARD
04353,Whitefield,ME,STANDARD
04354,Palermo,ME,STANDARD
04355,Readfield,ME,STANDARD
04357,Richmond,ME,STANDARD
04358,South China,ME,STANDARD
04359,South Gardiner,ME,PO BOX
04360,Vienna,ME,STANDARD
04363,Windsor,ME,STANDARD
04364,Winthrop,ME,STANDARD
04401,Bangor,ME,STANDARD
04402,Bangor,ME,PO BOX
04406,Abbot,ME,STANDARD
04408,Aurora,ME,STANDARD
04410,Bradford,ME,STANDARD
04411,Bradley,ME,STANDARD
04412,Brewer,ME,STANDARD
04413,Brookton,ME,STANDARD
04414,Brownville,ME,STANDARD
04415,Brownville Junction,ME,PO BOX
04416,Bucksport,ME,STANDARD
04417,Burlington,ME,STANDARD
04418,Greenbush,ME,STANDARD
04419,Carmel,ME,STANDARD
04420,Castine,ME,UNIQUE
04421,Castine,ME,STANDARD
04422,Charleston,ME,STANDARD
04424,Danforth,ME,STANDARD
04426,Dover Foxcroft,ME,STANDARD
04427,Corinth,ME,STANDARD
04428,Eddington,ME,STANDARD
04429,Holden,ME,STANDARD
04430,East Millinocket,ME,STANDARD
04431,East Orland,ME,PO BOX
04434,Etna,ME,STANDARD
04435,Exeter,ME,STANDARD
04438,Frankfort,ME,STANDARD
04441,Greenville,ME,STANDARD
04442,Greenville Junction,ME,STANDARD
04443,Guilford,ME,STANDARD
04444,Hampden,ME,STANDARD
04448,Howland,ME,STANDARD
04449,Hudson,ME,STANDARD
04450,Kenduskeag,ME,STANDARD
04451,Kingman,ME,STANDARD
04453,Lagrange,ME,STANDARD
04454,Lambert Lake,ME,PO BOX
04455,Lee,ME,STANDARD
04456,Levant,ME,STANDARD
04457,Lincoln,ME,STANDARD
04459,Mattawamkeag,ME,STANDARD
04460,Medway,ME,STANDARD
04461,Milford,ME,STANDARD
04462,Millinocket,ME,STANDARD
04463,Milo,ME,STANDARD
04464,Monson,ME,STANDARD
04467,Olamon,ME,PO BOX
04468,Old Town,ME,STANDARD
04469,Orono,ME,UNIQUE
04471,Orient,ME,STANDARD
04472,Orland,ME,STANDARD
04473,Orono,ME,STANDARD
04474,Orrington,ME,STANDARD
04475,Passadumkeag,ME,STANDARD
04476,Penobscot,ME,STANDARD
04478,Rockwood,ME,STANDARD
04479,Sangerville,ME,STANDARD
04481,Sebec,ME,STANDARD
04485,Shirley Mills,ME,PO BOX
04487,Springfield,ME,STANDARD
04488,Stetson,ME,STANDARD
04489,Stillwater,ME,PO BOX
04490,Topsfield,ME,STANDARD
04491,Vanceboro,ME,PO BOX
04492,Waite,ME,STANDARD
04493,West Enfield,ME,STANDARD
04495,Winn,ME,STANDARD
04496,Winterport,ME,STANDARD
04497,Wytopitlock,ME,STANDARD
04530,Bath,ME,STANDARD
04535,Alna,ME,STANDARD
04537,Boothbay,ME,STANDARD
04538,Boothbay Harbor,ME,STANDARD
04539,Bristol,ME,STANDARD
04541,Chamberlain,ME,STANDARD
04543,Damariscotta,ME,STANDARD
04544,East Boothbay,ME,STANDARD
04547,Friendship,ME,STANDARD
04548,Georgetown,ME,STANDARD
04549,Isle Of Springs,ME,STANDARD
04551,Bremen,ME,STANDARD
04553,Newcastle,ME,STANDARD
04554,New Harbor,ME,STANDARD
04555,Nobleboro,ME,STANDARD
04556,Edgecomb,ME,STANDARD
04558,Pemaquid,ME,STANDARD
04562,Phippsburg,ME,STANDARD
04563,Cushing,ME,STANDARD
04564,Round Pond,ME,STANDARD
04565,Sebasco Estates,ME,PO BOX
04568,South Bristol,ME,STANDARD
04570,Squirrel Island,ME,PO BOX
04571,Trevett,ME,STANDARD
04572,Waldoboro,ME,STANDARD
04573,Walpole,ME,STANDARD
04574,Washington,ME,STANDARD
04575,West Boothbay Harbor,ME,PO BOX
04576,Southport,ME,STANDARD
04578,Wiscasset,ME,STANDARD
04579,Woolwich,ME,STANDARD
04605,Ellsworth,ME,STANDARD
04606,Addison,ME,STANDARD
04607,Gouldsboro,ME,STANDARD
04609,Bar Harbor,ME,STANDARD
04611,Beals,ME,PO BOX
04612,Bernard,ME,STANDARD
04613,Birch Harbor,ME,STANDARD
04614,Blue Hill,ME,STANDARD
04616,Brooklin,ME,STANDARD
04617,Brooksville,ME,STANDARD
04619,Calais,ME,STANDARD
04622,Cherryfield,ME,STANDARD
04623,Columbia Falls,ME,STANDARD
04624,Corea,ME,STANDARD
04625,Cranberry Isles,ME,PO BOX
04626,Cutler,ME,STANDARD
04627,Deer Isle,ME,STANDARD
04628,Dennysville,ME,STANDARD
